"state","ChainID","LOCATION","Mild","Moderate","Frequent","AudienceTotal"
"PA","1495855423784224495","DSW Shoe Warehouse","1","0","0","1162"
"PA","1495855423792613124","Shoe Dept","0","0","1","167"
"PA","1495855423792613124","Shoe Dept","0","1","0","658"
"PA","1495855423792613124","Shoe Dept","1","0","0","3718"
"PA","1495855423792613126","Shoe Dept Encore","0","0","1","39"
"PA","1495855423792613126","Shoe Dept Encore","0","1","0","182"
"PA","1495855423792613126","Shoe Dept Encore","1","0","0","947"
"PA","1495855423792613145","Vans","0","0","1","234"
"PA","1495855423792613145","Vans","0","1","0","472"
"PA","1495855423792613145","Vans","1","0","0","2435"
"PA","1497173943168010025","Marathon","0","0","1","12"
"PA","1497173943168010025","Marathon","0","1","0","49"
"PA","1497173943168010025","Marathon","1","0","0","344"
"PA","1497173943176398643","Quick Mart","0","0","1","18"
"PA","1497173943176398643","Quick Mart","0","1","0","53"
"PA","1497173943176398643","Quick Mart","1","0","0","440"
"PA","1497173943201564508","Quick Stop","0","0","1","13"
"PA","1497173943201564508","Quick Stop","0","1","0","57"
"PA","1497173943201564508","Quick Stop","1","0","0","339"
"PA","1497173943201564515","E Z Mart","1","0","0","9"
"PA","1497184645706417628","Gulf Gas Station","0","0","1","2627"
"PA","1497184645706417628","Gulf Gas Station","0","1","0","5390"
"PA","1497184645706417628","Gulf Gas Station","1","0","0","25019"
"PA","1497184645748360688","Short Stop","0","0","1","8"
"PA","1497184645748360688","Short Stop","0","1","0","31"
"PA","1497184645748360688","Short Stop","1","0","0","246"
"PA","1497226237800613315","Aerotek","0","0","1","125"
"PA","1497226237800613315","Aerotek","0","1","0","166"
"PA","1497226237800613315","Aerotek","1","0","0","821"
"PA","1497227817937536754","Foreign & Domestic Auto Repairs","0","0","1","48"
"PA","1497227817937536754","Foreign & Domestic Auto Repairs","0","1","0","156"
"PA","1497227817937536754","Foreign & Domestic Auto Repairs","1","0","0","908"
"PA","1497227817945925394","Auto Repair & Service","0","0","1","48"
"PA","1497227817945925394","Auto Repair & Service","0","1","0","147"
"PA","1497227817945925394","Auto Repair & Service","1","0","0","822"
"PA","1497227817979479883","Gerber Collision & Glass","0","0","1","2"
"PA","1497227817979479883","Gerber Collision & Glass","0","1","0","18"
"PA","1497227817979479883","Gerber Collision & Glass","1","0","0","173"
"PA","1497227817987868508","Free Mobile Service Auto Glass","0","0","1","20"
"PA","1497227817987868508","Free Mobile Service Auto Glass","0","1","0","63"
"PA","1497227817987868508","Free Mobile Service Auto Glass","1","0","0","302"
"PA","1497227818021423068","Caliber Collision","0","0","1","1"
"PA","1497227818021423068","Caliber Collision","0","1","0","1"
"PA","1497227818021423068","Caliber Collision","1","0","0","50"
"PA","1497368764159624195","Freedom Boat Club","0","0","1","344"
"PA","1497368764159624195","Freedom Boat Club","0","1","0","455"
"PA","1497368764159624195","Freedom Boat Club","1","0","0","6503"
"PA","1497368764176401412","Leslie's Swimming Pool Supplies","0","0","1","11"
"PA","1497368764176401412","Leslie's Swimming Pool Supplies","0","1","0","33"
"PA","1497368764176401412","Leslie's Swimming Pool Supplies","1","0","0","265"
"PA","1497369156931028764","Canine Country Club","0","1","0","3"
"PA","1497369156931028764","Canine Country Club","1","0","0","13"
"PA","1497369156939417374","Country Club","0","0","1","11"
"PA","1497369156939417374","Country Club","0","1","0","22"
"PA","1497369156939417374","Country Club","1","0","0","59"
"PA","1497369156956194594","Police Athletic League","0","0","1","10"
"PA","1497369156956194594","Police Athletic League","0","1","0","18"
"PA","1497369156956194594","Police Athletic League","1","0","0","92"
"PA","1497385482277881652","Raymour & Flanigan Furniture Store","0","0","1","53"
"PA","1497385482277881652","Raymour & Flanigan Furniture Store","0","1","0","192"
"PA","1497385482277881652","Raymour & Flanigan Furniture Store","1","0","0","2003"
"PA","1497989871392786077","Carmike Cinemas","0","0","1","72"
"PA","1497989871392786077","Carmike Cinemas","0","1","0","305"
"PA","1497989871392786077","Carmike Cinemas","1","0","0","2048"
"PA","1500799414686451228","ABF Freight System","0","0","1","14"
"PA","1500799414686451228","ABF Freight System","0","1","0","21"
"PA","1500799414686451228","ABF Freight System","1","0","0","294"
"PA","1500799414694839841","Money Mailer","0","0","1","1"
"PA","1500799414694839841","Money Mailer","1","0","0","12"
"PA","1500799737924683565","Ceva Logistics","0","0","1","1"
"PA","1500799737924683565","Ceva Logistics","0","1","0","3"
"PA","1500799737924683565","Ceva Logistics","1","0","0","32"
"PA","1500799737933072174","Courier Express","0","0","1","4"
"PA","1500799737933072174","Courier Express","0","1","0","7"
"PA","1500799737933072174","Courier Express","1","0","0","53"
"PA","1500799737941460783","Exel Logistics","0","0","1","10"
"PA","1500799737941460783","Exel Logistics","0","1","0","22"
"PA","1500799737941460783","Exel Logistics","1","0","0","234"
"PA","1500799737949849397","Pack & Mail","0","0","1","3"
"PA","1500799737949849397","Pack & Mail","0","1","0","7"
"PA","1500799737949849397","Pack & Mail","1","0","0","93"
"PA","1500799737958238011","Unishippers","0","0","1","10"
"PA","1500799737958238011","Unishippers","0","1","0","25"
"PA","1500799737958238011","Unishippers","1","0","0","154"
"PA","1500799737966626620","UPS","0","0","1","39"
"PA","1500799737966626620","UPS","0","1","0","144"
"PA","1500799737966626620","UPS","1","0","0","790"
"PA","1500917996997051708","Go Wireless","0","0","1","66"
"PA","1500917996997051708","Go Wireless","0","1","0","156"
"PA","1500917996997051708","Go Wireless","1","0","0","876"
"PA","1500917997005440321","MetroPCS","0","0","1","26"
"PA","1500917997005440321","MetroPCS","0","1","0","80"
"PA","1500917997005440321","MetroPCS","1","0","0","756"
"PA","1500917997013828936","Red Skye Wireless","0","0","1","14"
"PA","1500917997013828936","Red Skye Wireless","0","1","0","67"
"PA","1500917997013828936","Red Skye Wireless","1","0","0","485"
"PA","1500917997013828940","Ricoh Business Solutions","0","0","1","22"
"PA","1500917997013828940","Ricoh Business Solutions","0","1","0","27"
"PA","1500917997013828940","Ricoh Business Solutions","1","0","0","127"
"PA","1500917997013828941","Ricoh USA Inc","0","0","1","52"
"PA","1500917997013828941","Ricoh USA Inc","0","1","0","96"
"PA","1500917997013828941","Ricoh USA Inc","1","0","0","511"
"PA","1500917997022217552","Toshiba Business Solutions","0","0","1","24"
"PA","1500917997022217552","Toshiba Business Solutions","0","1","0","88"
"PA","1500917997022217552","Toshiba Business Solutions","1","0","0","533"
"PA","1500917997022217554","Unlimited Wireless","0","1","0","6"
"PA","1500917997022217554","Unlimited Wireless","1","0","0","65"
"PA","1500940389362698087","FASTSIGNS","0","0","1","85"
"PA","1500940389362698087","FASTSIGNS","0","1","0","140"
"PA","1500940389362698087","FASTSIGNS","1","0","0","1090"
"PA","1500940389371086699","Hair Club","0","0","1","78"
"PA","1500940389371086699","Hair Club","0","1","0","143"
"PA","1500940389371086699","Hair Club","1","0","0","866"
"PA","1500940389387863918","Pro-Cuts","0","1","0","2"
"PA","1500940389387863918","Pro-Cuts","1","0","0","15"
"PA","1500941163262117300","Sola Salon Studios","0","0","1","57"
"PA","1500941163262117300","Sola Salon Studios","0","1","0","112"
"PA","1500941163262117300","Sola Salon Studios","1","0","0","750"
"PA","1500941163387946564","A Cut Above","0","0","1","8"
"PA","1500941163387946564","A Cut Above","0","1","0","17"
"PA","1500941163387946564","A Cut Above","1","0","0","149"
"PA","1500941163396335192","Brow Art 23","0","0","1","2"
"PA","1500941163396335192","Brow Art 23","0","1","0","4"
"PA","1500941163396335192","Brow Art 23","1","0","0","83"
"PA","1500941163438278371","HairMasters","0","0","1","9"
"PA","1500941163438278371","HairMasters","0","1","0","17"
"PA","1500941163438278371","HairMasters","1","0","0","167"
"PA","1500941163455055643","Clip Joint","0","1","0","1"
"PA","1500941163455055643","Clip Joint","1","0","0","3"
"PA","1500941163496998817","Salon Centric","0","0","1","17"
"PA","1500941163496998817","Salon Centric","0","1","0","24"
"PA","1500941163496998817","Salon Centric","1","0","0","142"
"PA","1500941163513776103","Regis Corp","0","0","1","479"
"PA","1500941163513776103","Regis Corp","0","1","0","1352"
"PA","1500941163513776103","Regis Corp","1","0","0","4022"
"PA","1500941163547329616","Hair Plus","0","1","0","1"
"PA","1500941163547329616","Hair Plus","1","0","0","17"
"PA","1500941163614438643","Famous Hair","0","0","1","27"
"PA","1500941163614438643","Famous Hair","0","1","0","121"
"PA","1500941163614438643","Famous Hair","1","0","0","787"
"PA","1501004889310889980","California Closets","0","0","1","83"
"PA","1501004889310889980","California Closets","0","1","0","233"
"PA","1501004889310889980","California Closets","1","0","0","995"
"PA","1501004941496420177","Cleary Building Corp","0","0","1","3"
"PA","1501004941496420177","Cleary Building Corp","0","1","0","16"
"PA","1501004941496420177","Cleary Building Corp","1","0","0","89"
"PA","1501004941513197399","Valu Home Centers","0","0","1","174"
"PA","1501004941513197399","Valu Home Centers","0","1","0","358"
"PA","1501004941513197399","Valu Home Centers","1","0","0","1343"
"PA","1505848644408968219","Drivetime","0","0","1","4"
"PA","1505848644408968219","Drivetime","0","1","0","18"
"PA","1505848644408968219","Drivetime","1","0","0","135"
"PA","1505848644408968223","Prestige Auto Sales","0","0","1","81"
"PA","1505848644408968223","Prestige Auto Sales","0","1","0","285"
"PA","1505848644408968223","Prestige Auto Sales","1","0","0","1311"
"PA","1505848644417356833","Tesla Motors","0","0","1","87"
"PA","1505848644417356833","Tesla Motors","0","1","0","319"
"PA","1505848644417356833","Tesla Motors","1","0","0","2006"
"PA","1505848644434134054","Affordable Auto Sales","0","0","1","1"
"PA","1505848644434134054","Affordable Auto Sales","0","1","0","4"
"PA","1505848644434134054","Affordable Auto Sales","1","0","0","31"
"PA","1505848644459299903","Mike's Auto Sales","0","0","1","47"
"PA","1505848644459299903","Mike's Auto Sales","0","1","0","127"
"PA","1505848644459299903","Mike's Auto Sales","1","0","0","791"
"PA","1505848644459299906","Payless Auto Sales","0","0","1","6"
"PA","1505848644459299906","Payless Auto Sales","0","1","0","8"
"PA","1505848644459299906","Payless Auto Sales","1","0","0","52"
"PA","1505848644509631588","Auto Outlet","0","0","1","13"
"PA","1505848644509631588","Auto Outlet","0","1","0","49"
"PA","1505848644509631588","Auto Outlet","1","0","0","275"
"PA","1505848644509631593","Reliable Auto Sales","0","0","1","4"
"PA","1505848644509631593","Reliable Auto Sales","0","1","0","13"
"PA","1505848644509631593","Reliable Auto Sales","1","0","0","81"
"PA","1505848644509631603","Tesla Motors Inc","0","1","0","8"
"PA","1505848644509631603","Tesla Motors Inc","1","0","0","16"
"PA","1505848644509631608","The Car Store","1","0","0","14"
"PA","1505848644509631609","Express Auto Sales","0","0","1","7"
"PA","1505848644509631609","Express Auto Sales","0","1","0","40"
"PA","1505848644509631609","Express Auto Sales","1","0","0","137"
"PA","1505848644518020221","Liberty Auto Sales","0","0","1","9"
"PA","1505848644518020221","Liberty Auto Sales","0","1","0","14"
"PA","1505848644518020221","Liberty Auto Sales","1","0","0","118"
"PA","1505848644518020225","Premier Auto Sales","0","0","1","27"
"PA","1505848644518020225","Premier Auto Sales","0","1","0","56"
"PA","1505848644518020225","Premier Auto Sales","1","0","0","280"
"PA","1505848644526408860","B & B Auto Sales","0","0","1","61"
"PA","1505848644526408860","B & B Auto Sales","0","1","0","169"
"PA","1505848644526408860","B & B Auto Sales","1","0","0","1038"
"PA","1505848644526408870","First Choice Auto Sales","0","0","1","42"
"PA","1505848644526408870","First Choice Auto Sales","0","1","0","91"
"PA","1505848644526408870","First Choice Auto Sales","1","0","0","494"
"PA","1552486118912427966","America's Best Contacts & Eyeglasses","0","0","1","419"
"PA","1552486118912427966","America's Best Contacts & Eyeglasses","0","1","0","1290"
"PA","1552486118912427966","America's Best Contacts & Eyeglasses","1","0","0","7987"
"PA","1552486119063422911","Cohen's Fashion Optical","0","0","1","3"
"PA","1552486119063422911","Cohen's Fashion Optical","0","1","0","13"
"PA","1552486119063422911","Cohen's Fashion Optical","1","0","0","137"
"PA","1552486119071811520","Eyeglass World","0","0","1","5"
"PA","1552486119071811520","Eyeglass World","0","1","0","31"
"PA","1552486119071811520","Eyeglass World","1","0","0","404"
"PA","1552486119088588739","Sterling Optical","0","0","1","83"
"PA","1552486119088588739","Sterling Optical","0","1","0","286"
"PA","1552486119088588739","Sterling Optical","1","0","0","1864"
"PA","1552494378486859076","for Eyes Optical","0","0","1","60"
"PA","1552494378486859076","for Eyes Optical","0","1","0","181"
"PA","1552494378486859076","for Eyes Optical","1","0","0","1278"
"PA","1552494378503636294","Warby Parker","0","0","1","8"
"PA","1552494378503636294","Warby Parker","0","1","0","34"
"PA","1552494378503636294","Warby Parker","1","0","0","284"
"PA","1552494378520413513","Doctors of Optometry","0","0","1","2"
"PA","1552494378520413513","Doctors of Optometry","0","1","0","6"
"PA","1552494378520413513","Doctors of Optometry","1","0","0","103"
"PA","1552494378545579349","Lasik Vision Institute","0","0","1","18"
"PA","1552494378545579349","Lasik Vision Institute","0","1","0","36"
"PA","1552494378545579349","Lasik Vision Institute","1","0","0","127"
"PA","1552494378562356571","Vision Source","0","0","1","5"
"PA","1552494378562356571","Vision Source","0","1","0","4"
"PA","1552494378562356571","Vision Source","1","0","0","89"
"PA","1552494378595911010","National Vision","0","0","1","211"
"PA","1552494378595911010","National Vision","0","1","0","634"
"PA","1552494378595911010","National Vision","1","0","0","2183"
"PA","1552494378595911013","for Eyes Optical Co","0","0","1","26"
"PA","1552494378595911013","for Eyes Optical Co","0","1","0","111"
"PA","1552494378595911013","for Eyes Optical Co","1","0","0","891"
"PA","1552494378629465458","Luxottica","1","0","0","14"
"PA","1552494378629465461","Family Vision Center","0","1","0","4"
"PA","1552494378629465461","Family Vision Center","1","0","0","26"
"PA","1552494378637854076","Luxottica Retail","0","0","1","18"
"PA","1552494378637854076","Luxottica Retail","0","1","0","29"
"PA","1552494378637854076","Luxottica Retail","1","0","0","497"
"PA","1552494378637854077","Visionworks","0","0","1","282"
"PA","1552494378637854077","Visionworks","0","1","0","951"
"PA","1552494378637854077","Visionworks","1","0","0","5478"
"PA","1552494378646242687","Vision Center","0","0","1","51"
"PA","1552494378646242687","Vision Center","0","1","0","239"
"PA","1552494378646242687","Vision Center","1","0","0","832"
"PA","1552494378646242688","Bj's Optical","0","0","1","214"
"PA","1552494378646242688","Bj's Optical","0","1","0","936"
"PA","1552494378646242688","Bj's Optical","1","0","0","4263"
"PA","1552494378654631303","Optical Outlet","0","0","1","5"
"PA","1552494378654631303","Optical Outlet","0","1","0","30"
"PA","1552494378654631303","Optical Outlet","1","0","0","145"
"PA","1739447004980839919","Pennsylvania State University","0","0","1","10727"
"PA","1739447004980839919","Pennsylvania State University","0","1","0","10050"
"PA","1739447004980839919","Pennsylvania State University","1","0","0","23264"
"PA","1956739496854685038","Fleet Feet","0","0","1","31"
"PA","1956739496854685038","Fleet Feet","0","1","0","104"
"PA","1956739496854685038","Fleet Feet","1","0","0","688"
"RI","1353143788356241072","Lowe's Home Improvement","0","0","1","220"
"RI","1353143788356241072","Lowe's Home Improvement","0","1","0","583"
"RI","1353143788356241072","Lowe's Home Improvement","1","0","0","2412"
